Date;Time;Date/time;Latitude [degrees];Longitude [degrees];Position;Course [degrees];Heading [degrees];Speed [km/h];Fuel consumption;Fuel total 1;Fuel total 2;Pull force
2020-07-04;02:04:10;2020-07-04 02:04:10;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:15;2020-07-04 02:04:15;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:21;2020-07-04 02:04:21;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:26;2020-07-04 02:04:26;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:31;2020-07-04 02:04:31;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:36;2020-07-04 02:04:36;50,36295;7,59843;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:41;2020-07-04 02:04:41;50,36295;7,59843;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:46;2020-07-04 02:04:46;50,36295;7,59843;50°21,777' N 007°35,906' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:51;2020-07-04 02:04:51;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:04:56;2020-07-04 02:04:56;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:01;2020-07-04 02:05:01;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:07;2020-07-04 02:05:07;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:12;2020-07-04 02:05:12;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:17;2020-07-04 02:05:17;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:22;2020-07-04 02:05:22;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:28;2020-07-04 02:05:28;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:33;2020-07-04 02:05:33;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:38;2020-07-04 02:05:38;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:43;2020-07-04 02:05:43;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:48;2020-07-04 02:05:48;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:53;2020-07-04 02:05:53;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:05:58;2020-07-04 02:05:58;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:03;2020-07-04 02:06:03;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:08;2020-07-04 02:06:08;50,36295;7,59842;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:13;2020-07-04 02:06:13;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:18;2020-07-04 02:06:18;50,36296;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:23;2020-07-04 02:06:23;50,36296;7,59840;50°21,778' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:28;2020-07-04 02:06:28;50,36296;7,59840;50°21,778' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:33;2020-07-04 02:06:33;50,36296;7,59840;50°21,778' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:38;2020-07-04 02:06:38;50,36296;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:44;2020-07-04 02:06:44;50,36295;7,59840;50°21,777' N 007°35,904' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
2020-07-04;02:06:49;2020-07-04 02:06:49;50,36295;7,59841;50°21,777' N 007°35,905' E;0,0;0,0;0,0;0,00;0,00;0,00;0,000
